OPENSFM_TRACKS_VERSION_v1
DJI_0021.JPG	1349	1768	0.0590686	-0.185911	0.0261786	43	67	41
DJI_0021.JPG	1263	1596	0.375161	-0.121954	0.0134806	159	186	107
DJI_0021.JPG	690	1252	0.308136	-0.0532924	0.00805699	200	194	208
DJI_0021.JPG	691	620	0.473871	-0.147056	0.00545209	217	213	188
DJI_0021.JPG	699	190	0.37748	-0.25462	0.00479079	239	229	237
DJI_0021.JPG	407	609	0.39967	-0.0983181	0.0054372	221	220	192
DJI_0021.JPG	1375	170	0.461201	-0.0163567	0.00476994	184	201	133
DJI_0021.JPG	401	1689	0.323985	-0.0312561	0.0176991	212	205	213
DJI_0021.JPG	814	537	0.293161	0.157232	0.00527795	82	91	120
DJI_0021.JPG	349	1562	0.473259	-0.0163701	0.0128111	77	94	110
DJI_0021.JPG	719	960	0.355815	-0.0458466	0.00651051	216	215	167
DJI_0021.JPG	674	302	0.439858	-0.250931	0.00493766	83	97	134
DJI_0021.JPG	1154	1380	0.361979	-0.231293	0.00916891	244	233	239
DJI_0021.JPG	714	1378	0.456789	-0.0121011	0.00912472	184	195	127
DJI_0021.JPG	1153	223	0.405978	-0.12347	0.0048332	208	203	184
DJI_0021.JPG	267	292	0.427272	-0.066007	0.00493142	209	206	187
DJI_0021.JPG	269	452	0.370388	-0.04369	0.00512435	206	208	159
DJI_0021.JPG	58	1374	0.344395	-0.0518106	0.00906418	179	196	128
DJI_0021.JPG	1065	984	0.448391	-0.0034491	0.00655657	64	79	56
DJI_0021.JPG	537	248	0.265673	-0.02752	0.00486182	53	73	80
DJI_0021.JPG	532	959	0.355815	-0.0458466	0.00651051	216	215	167
DJI_0021.JPG	413	1636	0.40555	0.0138427	0.0152109	168	182	107
DJI_0021.JPG	920	1388	0.378194	-0.0577928	0.0093151	176	186	117
DJI_0021.JPG	1387	407	0.477789	0.042127	0.0050721	66	77	122
DJI_0021.JPG	418	1270	0.434213	-0.0732582	0.0081654	223	213	201
DJI_0021.JPG	539	1720	0.42748	0.0300252	0.0198751	197	190	198
DJI_0021.JPG	927	27	0.399596	-0.0381068	0.00453827	139	167	119
DJI_0021.JPG	1128	198	0.31342	-0.0177566	0.00479726	208	202	212
DJI_0021.JPG	595	939	0.439801	-0.05443	0.00645741	162	186	138
DJI_0021.JPG	179	385	0.46505	-0.117849	0.00503964	228	223	203
DJI_0021.JPG	598	267	0.468618	-0.246424	0.00489576	241	235	247
